"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MDI7N4KN","journalArticle","2016","Jia, Feng; Lei, Yaguo; Lin, Jing; Zhou, Xin; Lu, Na","Deep neural networks: A promising tool for fault characteristic mining and intelligent diagnosis of rotating machinery with massive data","Mechanical Systems and Signal Processing","","08883270","10.1016/j.ymssp.2015.10.025","https://linkinghub.elsevier.com/retrieve/pii/S0888327015004859","Aiming to promptly process the massive fault data and automatically provide accurate diagnosis results, numerous studies have been conducted on intelligent fault diagnosis of rotating machinery. Among these studies, the methods based on artiﬁcial neural networks (ANNs) are commonly used, which employ signal processing techniques for extracting features and further input the features to ANNs for classifying faults. Though these methods did work in intelligent fault diagnosis of rotating machinery, they still have two deﬁciencies. (1) The features are manually extracted depending on much prior knowledge about signal processing techniques and diagnostic expertise. In addition, these manual features are extracted according to a speciﬁc diagnosis issue and probably unsuitable for other issues. (2) The ANNs adopted in these methods have shallow architectures, which limits the capacity of ANNs to learn the complex non-linear relationships in fault diagnosis issues. As a breakthrough in artiﬁcial intelligence, deep learning holds the potential to overcome the aforementioned deﬁciencies. Through deep learning, deep neural networks (DNNs) with deep architectures, instead of shallow ones, could be established to mine the useful information from raw data and approximate complex non-linear functions. Based on DNNs, a novel intelligent method is proposed in this paper to overcome the deﬁciencies of the aforementioned intelligent diagnosis methods. The effectiveness of the proposed method is validated using datasets from rolling element bearings and planetary gearboxes. These datasets contain massive measured signals involving different health conditions under various operating conditions. The diagnosis results show that the proposed method is able to not only adaptively mine available fault characteristics from the measured signals, but also obtain superior diagnosis accuracy compared with the existing methods.","2016-05","2024-06-28 16:33:09","2025-06-01 09:07:13","2024-06-28 16:33:09","303-315","","","72-73","","Mechanical Systems and Signal Processing","Deep neural networks","","","","","","","en","","","","","DOI.org (Crossref)","","","<p style=""margin: 0.0px 0.0px 0.0px 0.0px; font: 12.0px Helvetica; color: #1f1f1f; -webkit-text-stroke: #1f1f1f; background-color: #ffffff;""><span style=""font-family: 'Helvetica'; font-weight: normal; font-style: normal; font-size: 12.00px; font-kerning: none;"">A bit old paper but good theory on how to apply NN (autoencoder arch) for fault diagnosis. It trains stacked AEs layers using DNN hidden layers and then performs fault classification (bearing vibration data)</span></p>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/NT64HXBQ/Jia et al. - 2016 - Deep neural networks A promising tool for fault c.pdf; ","notion://www.notion.so/Jia-et-al-2016-658fbde822e94439aab916d573e7acfd","1D input; Anomaly detection; Autoencoder; bearings; Classified; Data handling techniques; Deep Learning; Fault classification; Good Autoencoder theory; Good task theory (DL); Latent space; NN; notion; PCA visualization; Processed data; Read; RPlan: A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7YAMMFH","journalArticle","","Zhang, Shouhua; Zhou, Jiehan; Ma, Xue; Wen, Chenglin; Pirttikangas, Susanna; Yu, Chen; Zhang, Weishan; Yang, Chunsheng","TSViT: A Time Series Vision Transformer for Fault Diagnosis","","","","","","Traditional fault diagnosis methods using Convolutional Neural Networks (CNNs) face limitations in capturing temporal features (i.e., the variation of vibration signals over time). To address this issue, this paper introduces a novel model, the Time Series Vision Transformer (TSViT), specifically designed for fault diagnosis. On one hand, TSViT model integrates a convolutional layer to segment vibration signals and capture local features. On the other hand, it employs a transformer encoder to learn long-term temporal information. The experimental results with other methods on two distinct datasets validate the effectiveness and generalizability of TSViT with a comparative analysis of its hyperparameters' impact on model performance, computational complexity, and overall parameter quantity. TSViT reaches average accuracies of 100% and 99.99% on two test sets, correspondingly.","","2024-06-28 16:45:41","2025-06-01 16:38:37","","","","","","","","","","","","","","","en","","","","","Zotero","","","<div data-schema-version=""9""><p><span style=""color: rgb(0, 0, 0)"">Good paper and similar to current task one. Uses conv + transformer in a vision transformer encoder. Divides sequence into patches (windows) and applies a conv layer before PE and the transformer encoder block. The output of the transformer encoder block goes to a Classification layer that has layer normalization, dropout, a linear and a softmax. Conv is used for feature extraction and transformer for sequence dependencies and context. Vibration data from test bench. Supervised fault classification</span></p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/YKXDVWMU/Zhang et al. - TSViT A Time Series Vision Transformer for Fault .pdf","notion://www.notion.so/Zhang-et-al-31331295cb9e4531a1f750afd1957e2e","1D input; Anomaly detection; Attention; bearings; Classified; Deep Learning; Good task theory (DL); Good theory explanation (CBM); High rated; Industrial data; Latent space; notion; Re-read; Read; RPlan: A; state of the art; t-SNE visualization; Testbench data; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUTKWVEC","journalArticle","2024","Li, Qian; Huang, Tingting; Liu, Jie; Tan, Longyan","Time-series vision transformer based on cross space-time attention for fault diagnosis in fused deposition modelling with reconstruction of layer-wise data","Journal of Manufacturing Processes","","15266125","10.1016/j.jmapro.2024.01.082","https://linkinghub.elsevier.com/retrieve/pii/S1526612524001191","Fused deposition modelling (FDM) is a widely used additive manufacturing technology in various engineering applications. However, ensuring product quality is critical to the success of the FDM manufacturing process because defects can occur owing to various factors. An effective diagnosis facilitates timely corrective measures, thus enhancing quality control significantly. Although vision-based deep learning diagnostic methods have shown encouraging results, they do not take the autocorrelation of defective pixels resulting from layer-by-layer accumulation into account. The existing models do not fully utilize spatiotemporal correlations, thus resulting in limited diagnostic accuracy under certain circumstances. Hence, a time-series vision Transformer is proposed for the drifting process parameters that considers the spatiotemporal characteristics of the acquired data. In this approach, raw layer-wise images are decomposed and integrated into image streams containing temporal and spatial information. A Transformer network with cross space-time attention is adopted to extract spatiotemporal features from constructed image streams. A laboratory experiment is conducted to verify the effectiveness of our model. The overall framework not only achieves higher accuracy of 90.8 %, but also demonstrates better generalizability for different parameter drifts compared with traditional and state-of-the-art algorithms. More­ over, visualization of attention heatmaps verified the reliability and interpretability of the model.","2024-04","2024-06-28 16:45:39","2025-05-30 14:09:10","2024-06-28 16:45:39","240-255","","","115","","Journal of Manufacturing Processes","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Time series ViT for fault diagnosis of a 3D printer. Uses zenital camera images as input and a stream of them to have a sequence of 2D images to track and correlate. Uses a transformer encoder modified to have cross space and time attention (from the 2D sequence of images) to learn features and then performs a fault classification. Good explanation of the transformer layers and good latent visualization both from the transformer attention and its output using t-SNE. Compares with other standard models not state of the art. </p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/4DV66M8C/Li et al. - 2024 - Time-series vision transformer based on cross spac.pdf; ","notion://www.notion.so/Li-et-al-2024-f941a05537724a8b85856443931a02a2","2D input; 3D printer; Attention; Classified; Deep Learning; Fault classification; Good task theory (DL); Good time series theory; Industrial data; Latent space; notion; Read; RPlan: A; state of the art; t-SNE visualization; To read for paper; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8U5DFZJV","journalArticle","2024","Zhou, Anthony; Farimani, Amir Barati","FaultFormer: Pretraining Transformers for Adaptable Bearing Fault Classification","IEEE Access","","2169-3536","10.1109/ACCESS.2024.3399670","http://arxiv.org/abs/2312.02380","The growth of global consumption has motivated important applications of deep learning to smart manufacturing and machine health monitoring. In particular, analyzing vibration data offers great potential to extract meaningful insights into predictive maintenance by the detection of bearing faults. Deep learning can be a powerful method to predict these mechanical failures; however, they lack generalizability to new tasks or datasets and require expensive, labeled mechanical data. We address this by presenting a novel self-supervised pretraining and fine-tuning framework based on transformer models. In particular, we investigate different tokenization and data augmentation strategies to reach state-of-the-art accuracies using transformer models. Furthermore, we demonstrate self-supervised masked pretraining for vibration signals and its application to low-data regimes, task adaptation, and dataset adaptation. Pretraining is able to improve performance on scarce, unseen training samples, as well as when fine-tuning on fault classes outside of the pretraining distribution. Furthermore, pretrained transformers are shown to be able to generalize to a different dataset in a few-shot manner. This introduces a new paradigm where models can be pretrained on unlabeled data from different bearings, faults, and machinery and quickly deployed to new, data-scarce applications to suit specific manufacturing needs.","2024","2024-12-16 12:03:12","2025-05-30 14:08:42","2024-12-16 12:03:12","70719-70728","","","12","","IEEE Access","FaultFormer","","","","","","","en","","","","","arXiv.org","","arXiv:2312.02380 [cs]","Comment: 10 pages, 6 figures; <div data-schema-version=""9""><p>Great paper and similar to our task. Uses transformer (Encoder) to learn features and then classify faults from the encoder output. Uses class token and tokenization. Compares between different models using public bearing dataset (but not against state of the art). Great problem statement and explanation of the task as well as good references for the task. Really good explanation of each transformer layer and architecture.</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/ZPZFJN8R/Zhou and Farimani - 2024 - FaultFormer Pretraining Transformers for Adaptabl.pdf","notion://www.notion.so/Zhou-y-Farimani-2024-15e3c3c2f8f281a28e2cffb3569344c7","1D input; Anomaly detection; Attention; bearings; Classified; CNN; Deep Learning; Fault classification; Good task theory (DL); Good theory explanation (CBM); Good theory explanation (PHM); Industrial data; NN; notion; Re-read; Read; RPlan: A; state of the art; To read for paper; Transformer","Computer Science - Machine Learning; Electrical Engineering and Systems Science - Signal Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT5BKGAS","journalArticle","2023","Che, Shouquan; Lu, Jianfeng; Bao, Congwang; Zhang, Caihong; Liu, Yongzhi","Multiscale Time-Frequency Sparse Transformer Based on Partly Interpretable Method for Bearing Fault Diagnosis","Shock and Vibration","","1875-9203, 1070-9622","10.1155/2023/1639287","https://www.hindawi.com/journals/sv/2023/1639287/","Transformer model is being gradually studied and applied in bearing fault diagnosis tasks, which can overcome the feature extraction defects caused by long-term dependencies in convolution neural network (CNN) and recurrent neural network (RNN). To optimize the structure of existing transformer-like methods and improve the diagnostic accuracy, we proposed a novel method based on the multiscale time-frequency sparse transformer (MTFST) in this paper. First, a novel tokenizer based on shot-time Fourier transform (STFT) is designed, which processes the 1D format raw signals into 2D format discrete time-frequency sequences in the embedding space. Second, a sparse self-attention mechanism is designed to eliminate the feature mapping defect in naive self-attention mechanism. Then, the novel encoder-decoder structure is presented, the multiple encoders are employed to extract the hidden feature of different time-frequency sequences obtained by STFT with different window widths, and the decoder is used to remap the deep information and connect to the classifier for discriminating fault types. The proposed method is tested in the XJTU-SY bearing dataset and self-made experiment rig dataset, and the following work is conducted. The influences of hyperparameters on diagnosis accuracy and number of parameters are analysed in detail. The weights of the attention mechanism (AM) are visualized and analysed to study the interpretability, which explains the partly working pattern of the network. In the comparison test with other existing CNN, RNN, and transformer models, the diagnosis accuracy of different methods is statistically analysed, feature vectors are presented via the t-distributed stochastic neighbor embedding (t-SNE) method, and the proposed MTFST obtains the best accuracy and feature distribution form. The results demonstrate the effectiveness and superiority of the proposed method in bearing fault diagnosis.","2023-08-04","2024-12-16 12:03:02","2025-05-30 14:12:57","2024-12-16 12:03:02","1-21","","","2023","","Shock and Vibration","","","","","","","","en","https://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>This paper proposes how a transformer architecture for fault diagnosis (classification) in bearings vibration data. Preprocess vibration data to obtain TFR (time-frequency representations) from STFT (Short Time Fourier Transform). Uses 3 Encoders and then one decoder and lastly a classification layer. Analyses thoroughly attention maps from output of each encoder and decoder. Also analyses latent space with t-SNE. Good paper but too focused on classification accuracy and maybe too complex on the details and task. Curious thing is that connects directly encoder output to decoder (decoder does not get original input)</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/DMX49KE7/Che et al. - 2023 - Multiscale Time-Frequency Sparse Transformer Based.pdf; ","notion://www.notion.so/Che-et-al-2023-15e3c3c2f8f2815a8502f2282d82fd6c","2D input; Attention; Autoencoder; bearings; Classified; Data handling techniques; Dataset; Deep Learning; Fault classification; Good Autoencoder theory; Good time series theory; Industrial data; Interpretability; Latent space; notion; Potential reference; Re-read; Read; RPlan: A; state of the art; t-SNE visualization; To read for paper; Transformer","","Jiang, Xingxing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KH8JTC6","journalArticle","2020","Arellano-Espitia, Francisco; Delgado-Prieto, Miguel; Martinez-Viol, Victor; Saucedo-Dorantes, Juan Jose; Osornio-Rios, Roque Alfredo","Deep-Learning-Based Methodology for Fault Diagnosis in Electromechanical Systems","Sensors","","1424-8220","10.3390/s20143949","https://www.mdpi.com/1424-8220/20/14/3949","Fault diagnosis in manufacturing systems represents one of the most critical challenges dealing with condition-based monitoring in the recent era of smart manufacturing. In the current Industry 4.0 framework, maintenance strategies based on traditional data-driven fault diagnosis schemes require enhanced capabilities to be applied over modern production systems. In fact, the integration of multiple mechanical components, the consideration of multiple operating conditions, and the appearance of combined fault patterns due to eventual multi-fault scenarios lead to complex electromechanical systems requiring advanced monitoring strategies. In this regard, data fusion schemes supported with advanced deep learning technology represent a promising approach towards a big data paradigm using cloud-based software services. However, the deep learning models’ structure and hyper-parameters selection represent the main limitation when applied. Thus, in this paper, a novel deep-learning-based methodology for fault diagnosis in electromechanical systems is presented. The main beneﬁts of the proposed methodology are the easiness of application and high adaptability to available data. The methodology is supported by an unsupervised stacked auto-encoders and a supervised discriminant analysis.","2020-07-16","2024-10-23 15:05:34","2025-06-01 16:37:38","2024-10-23 15:05:34","3949","","14","20","","Sensors","","","","","","","","en","https://creativecommons.org/licenses/by/4.0/","","","","DOI.org (Crossref)","","","<div data-schema-version=""8""><p><span style=""color: rgb(0, 0, 0)""><span style=""background-color: rgb(255, 255, 255)"">Good paper on using stacked sparse (?) autoencoders for fault diagnosis. Uses mechanical vibration and stator current as input, preprocess them to obtain, time, time-frequency, and frequency per each. And then uses 3 layers of stacked AE per each of the resulted preprocesses to eventually use a NN for fusion of the output of the encoders of them for classifying. So it basically trains an encoder to learn and uses its learning to classify fault. Good latent space evaluation (PCA I guess although not noted) and trace reconstruction for interpretability</span></span></p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/S8D4XXPN/Arellano-Espitia et al. - 2020 - Deep-Learning-Based Methodology for Fault Diagnosi.pdf; ","notion://www.notion.so/Arellano-Espitia-et-al-2020-1283c3c2f8f281e2adc9e65584d81b84","1D input; Anomaly detection; Autoencoder; Classified; Custom Test bench results validation; Data handling techniques; Fault classification; High rated; Interpretability; Latent space; NN; notion; PCA visualization; Read; RPlan: A; Sparse autoencoders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CVM9HF3","journalArticle","2024","Chen, Chong; Wang, Tao; Lu, Kaijie; Liu, Ying; Cheng, Lianglun","Compact convolutional transformers- generative adversarial network for compound fault diagnosis of industrial robot","Engineering Applications of Artificial Intelligence","","09521976","10.1016/j.engappai.2024.109315","https://linkinghub.elsevier.com/retrieve/pii/S0952197624014738","The safe operation of Industrial robots is a major concern in intelligent manufacturing. Accurate compound fault diagnosis is essential to the safe operation of industrial robots, while it is challenging to achieve since the compound fault samples are hard to be collected. Generative adversarial network (GAN) is a useful tool for addressing the data imbalance issue. However, the computation efficiency of GAN in addressing the data imbalance issue has not been investigated. Hence, this study proposes a lightweight GAN named compact con­ volutional Transformers-GAN (CCT-GAN) to alleviate the data imbalance issue in compound fault diagnosis modelling. Firstly, the feedback current signals collected from the industrial robot are transformed into timefrequency images via continuous wavelet transformation (CWT). Secondly, CCT-GAN is designed to achieve high-quality fake data generation and compound fault diagnosis modelling without large computational costs. Thirdly, the relation between a single fault and the compound fault is considered in the compound fault diagnosis modelling via multi-hot representation to alleviate the data imbalance issue. An experimental study based on the real-world compound fault dataset of industrial robots reveals that the proposed CCT-GAN shows merits in compound fault diagnosis modelling in comparison with the prevailing algorithms. The results indicate that CCTGAN can performance of compound fault diagnosis when only 100 data samples from each compound fault category are available.","2024-12","2024-11-15 16:34:32","2025-05-30 14:09:40","2024-11-15 16:34:32","109315","","","138","","Engineering Applications of Artificial Intelligence","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""8""><p><span style=""color: rgb(0, 0, 0)""><span style=""background-color: rgb(255, 255, 255)"">Approach to compound fault diagnosis on industrial robots (were faults are typically transferred) using GAN to address the imbalance issue. Uses CNN as backbone but also transformer for the discriminator and learning of sequential patterns (attention mechanism). Good paper on the technical side although results are not excellent and are super fine tuned and complex</span></span></p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/28W3M5SY/Chen et al. - 2024 - Compact convolutional transformers- generative adv.pdf; ","notion://www.notion.so/Chen-et-al-2024-13f3c3c2f8f28133841af0375c3884aa","2D input; Attention; Classified; GAN; Good task theory (DL); Industrial data; notion; Read; RPlan: A; Transformer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZUW28WN5","journalArticle","2016","Wang, Lukun; Zhao, Xiaoying; Pei, Jiangnan; Tang, Gongyou","Transformer fault diagnosis using continuous sparse autoencoder","SpringerPlus","","2193-1801","10.1186/s40064-016-2107-7","http://springerplus.springeropen.com/articles/10.1186/s40064-016-2107-7","This paper proposes a novel continuous sparse autoencoder (CSAE) which can be used in unsupervised feature learning. The CSAE adds Gaussian stochastic unit into activation function to extract features of nonlinear data. In this paper, CSAE is applied to solve the problem of transformer fault recognition. Firstly, based on dissolved gas analysis method, IEC three ratios are calculated by the concentrations of dissolved gases. Then IEC three ratios data is normalized to reduce data singularity and improve training speed. Secondly, deep belief network is established by two layers of CSAE and one layer of back propagation (BP) network. Thirdly, CSAE is adopted to unsupervised training and getting features. Then BP network is used for supervised training and getting transformer fault. Finally, the experimental data from IEC TC 10 dataset aims to illustrate the effectiveness of the presented approach. Comparative experiments clearly show that CSAE can extract features from the original data, and achieve a superior correct differentiation rate on transformer fault diagnosis.","2016-12","2024-11-19 19:15:19","2025-06-01 09:06:44","2024-11-19 19:15:19","448","","1","5","","SpringerPlus","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Paper on fault recognition of EE transformer faults by its dissolved gas concentrations. Uses 2 layers of sparse autoencoders (hidden layers are bigger than input and output layers though). A bit outdated now but good simple example of fault recognition.</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/SF6ZFIIX/Wang et al. - 2016 - Transformer fault diagnosis using continuous spars.pdf","notion://www.notion.so/Wang-et-al-2016-1433c3c2f8f28135a705e3d48810c7e9","1D input; Anomaly detection; Autoencoder; Classified; DBN; Deep Learning; Fault classification; notion; Read; RPlan: A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"548PD369","journalArticle","2025","Zhao, Pengcheng; Zhang, Wei; Cao, Xiaoshan; Li, Xiang","Denoising diffusion probabilistic model-enabled data augmentation method for intelligent machine fault diagnosis","Engineering Applications of Artificial Intelligence","","09521976","10.1016/j.engappai.2024.109520","https://linkinghub.elsevier.com/retrieve/pii/S0952197624016786","Bearing fault is one of the main causes of rotating machinery failure. However, collecting sufficient failure data proves challenging in real-world industrial environments due to their complexity. Owing to this constraint, the majority of current methods fail to accurately identify fault types with limited data, thereby impeding timely maintenance efforts. To address this issue, we propose a bearing fault diagnosis method utilizing diffusion model data enhancement in this study. Following data collection, we employ the continuous wavelet transform to convert various one-dimensional vibration data into two-dimensional time series graphs. Subsequently, these feature graphs are partitioned into sets of fault samples. Then, the diffusion model is employed to augment the training samples. These augmented samples are then fed into the convolutional neural network for fault diag­ nosis, and their diagnostic accuracy is compared with that of the original dataset. The comparative analysis demonstrates that the data augmentation technique, founded on the diffusion model, enhances fault diagnosis accuracy within a small sample training dataset. Ultimately, the efficacy of the proposed method is validated utilizing the Paderborn bearing dataset and juxtaposed against alternative data augmentation techniques. The findings indicate that the diffusion model-based data augmentation method outperforms other techniques in terms of both training accuracy and stability, particularly in scenarios with small sample.","2025-01","2024-11-15 16:34:42","2025-05-30 14:04:30","2024-11-15 16:34:42","109520","","","139","","Engineering Applications of Artificial Intelligence","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Paper that presents the use of diffusion models to enhance data generation and thus improve fault diagnosis. Focuses on diagnosis accuracy improvement using diffusion models that synthetically generate more data samples. Converts raw vibration signals of bearings to 2D using continuous wavelet transform as diffusion models seem to not work well with time-series data. Then uses U-net as the diffusion model to add and reduce noise for samples to generate a feature space that later will be fed to a CNN for fault diagnosis classification (fault type)</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/DS6GLYK5/Zhao et al. - 2025 - Denoising diffusion probabilistic model-enabled da.pdf","notion://www.notion.so/Zhao-et-al-2025-13f3c3c2f8f281e4a6ebfb96ffef607f","2D input; Anomaly detection; bearings; Classified; CNN; Diffusion models; Fault classification; Good task theory (DL); notion; Oversampling; Processed data; Read; RPlan: A; state of the art; Testbench data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HD9N9BKJ","journalArticle","2025","Zhu, Yaoqian; Zhang, Cheng; Zhang, Ridong; Gao, Furong","Design of model fusion learning method based on deep bidirectional GRU neural network in fault diagnosis of industrial processes","Chemical Engineering Science","","00092509","10.1016/j.ces.2024.120884","https://linkinghub.elsevier.com/retrieve/pii/S0009250924011849","This paper proposes an end-to-end model fusion feature learning method based on deep bidirectional gated recurrent unit (MCNN-DBiGRU) for fault diagnosis in industrial processes. First, a feature-aligned multi-scale feature extraction model (MCNN) is designed by analyzing the working principles of convolutional and pooling layers of convolutional neural networks. Secondly, a deep bidirectional mechanism is proposed to better extract the time series features in the process data. This mechanism makes the recurrent neural network not only present the forward processing input features from the past to the future, but also the reverse processing from the future to the past. By integrating these features, the diagnostic performance of the network model is improved. To verify that the proposed model has effective diagnostic accuracy for fault diagnosis, we conduct simulation experiments on the Tennessee-Eastman (TE) process and a chemical coking furnace, and compare with several conventional network models. In the end, not only the effectiveness of the model is proved, but it is also confirmed that the model is superior to other conventional neural networks in both diagnostic accuracy and feature robustness.","2025-02","2024-11-15 14:57:11","2025-05-30 14:03:38","2024-11-15 14:57:11","120884","","","302","","Chemical Engineering Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>Model for anomaly detection and fault diagnosis in chemical process. Theory super well-explained (maybe going to deep in basic concepts). Uses several CNN as first step for feature space learning and then several layers of bi directional GRUs for spatial learning. Justifies chemical processes as being different than the ones normally researched (bearing, vibration, etc.). Simulation data where faults have been introduced in several hours of simulation. Interestingly enough, there are more data with faults than with healthy ones in both training and test data.</p> </div>","; /Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/IJYCS7S8/Zhu et al. - 2025 - Design of model fusion learning method based on de.pdf","notion://www.notion.so/Zhu-et-al-2025-13f3c3c2f8f281b281e3ec1a2c425f3d","1D input; Anomaly detection; Classified; CNN; Deep Learning; Fault classification; Good task theory (DL); Good time series theory; Industrial data; Latent space; notion; Read; RPlan: A; SCADA data; t-SNE visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDJUXMZL","conferencePaper","2020","Matzka, Stephan","Explainable Artificial Intelligence for Predictive Maintenance Applications","2020 Third International Conference on Artificial Intelligence for Industries (AI4I)","978-1-7281-8701-3","","10.1109/AI4I49448.2020.00023","https://ieeexplore.ieee.org/document/9253083/","This paper presents and provides a realistic, yet synthetic, predictive maintenance dataset for use in this paper and by the community. An explainable model and an explanatory interface are described, trained using the dataset, and their explanatory performance evaluated and compared.","2020-09","2025-04-04 10:33:27","2025-05-30 14:28:27","2025-04-04 10:33:27","69-74","","","","","","","","","","","IEEE","Irvine, CA, USA","en","https://ieeexplore.ieee.org/Xplorehelp/downloads/license-information/IEEE.html","","","","DOI.org (Crossref)","","","<div data-schema-version=""9""><p>This paper provides an explainable tool wear failure mode detection using Decision Trees. It uses the features used from the decision trees as explainability.</p> </div>","/Users/Adri/Library/CloudStorage/GoogleDrive-adria.molero@upc.edu/Mi unidad/Zotero/storage/5T4HLUEA/Matzka - 2020 - Explainable Artificial Intelligence for Predictive.pdf; ","notion://www.notion.so/Matzka-2020-1cb3c3c2f8f2817daa09dcf64ea11226","Computer Science - Machine Learning; Fault classification; notion; 1D input; Classified; Read; Processed data; Industrial data; RPlan: A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020 Third International Conference on Artificial Intelligence for Industries (AI4I)","","","","","","","","","","","","","","",""
